Wavenumber,Diamond_abs,A_defect_abs,B_defect_abs,C_defect_abs
2074.15,9.93581,0.0,0.0,0.0
2075.36,9.87438,0.0,0.0,0.0
2076.56,9.8202,0.0,0.0,0.0
2077.77,9.7531,0.0,0.0,0.0
2078.97,9.68435,0.0,0.0,0.0
2080.18,9.63321,0.0,0.0,0.0
2081.39,9.58164,0.0,0.0,0.0
2082.59,9.51811,0.0,0.0,0.0
2083.8,9.47784,0.0,0.0,0.0
2085.0,9.43483,0.0,0.0,0.0
2086.21,9.4035,0.0,0.0,0.0
2087.41,9.38195,0.0,0.0,0.0
2088.62,9.34902,0.0,0.0,0.0
2089.82,9.34935,0.0,0.0,0.0
2091.03,9.35761,0.0,0.0,0.0
2092.23,9.3821,0.0,0.0,0.0
2093.44,9.44134,0.0,0.0,0.0
2094.64,9.5058,0.0,0.0,0.0
2095.85,9.51356,0.0,0.0,0.0
2097.05,9.4834,0.0,0.0,0.0
2098.26,9.45059,0.0,0.0,0.0
2099.47,9.4258,0.0,0.0,0.0
2100.67,9.40125,0.0,0.0,0.0
2101.88,9.37973,0.0,0.0,0.0
2103.08,9.35552,0.0,0.0,0.0
2104.29,9.33437,0.0,0.0,0.0
2105.49,9.31645,0.0,0.0,0.0
2106.7,9.30169,0.0,0.0,0.0
2107.9,9.27936,0.0,0.0,0.0
2109.11,9.25433,0.0,0.0,0.0
2110.31,9.24716,0.0,0.0,0.0
2111.52,9.22439,0.0,0.0,0.0
2112.72,9.17665,0.0,0.0,0.0
2113.93,9.15242,0.0,0.0,0.0
2115.14,9.13825,0.0,0.0,0.0
2116.34,9.14296,0.0,0.0,0.0
2117.55,9.17419,0.0,0.0,0.0
2118.75,9.19481,0.0,0.0,0.0
2119.96,9.21342,0.0,0.0,0.0
2121.16,9.26676,0.0,0.0,0.0
2122.37,9.33323,0.0,0.0,0.0
2123.57,9.38532,0.0,0.0,0.0
2124.78,9.44813,0.0,0.0,0.0
2125.98,9.53217,0.0,0.0,0.0
2127.19,9.63657,0.0,0.0,0.0
2128.39,9.75185,0.0,0.0,0.0
2129.6,9.8868,0.0,0.0,0.0
2130.8,10.0396,0.0,0.0,0.0
2132.01,10.2187,0.0,0.0,0.0
2133.22,10.4165,0.0,0.0,0.0
2134.42,10.6112,0.0,0.0,0.0
2135.63,10.7465,0.0,0.0,0.0
2136.83,10.8489,0.0,0.0,0.0
2138.04,10.9525,0.0,0.0,0.0
2139.24,11.0457,0.0,0.0,0.0
2140.45,11.1603,0.0,0.0,0.0
2141.65,11.2848,0.0,0.0,0.0
2142.86,11.3994,0.0,0.0,0.0
2144.06,11.5178,0.0,0.0,0.0
2145.27,11.6438,0.0,0.0,0.0
2146.47,11.7791,0.0,0.0,0.0
2147.68,11.8936,0.0,0.0,0.0
2148.89,11.9919,0.0,0.0,0.0
2150.09,12.1133,0.0,0.0,0.0
2151.3,12.2493,0.0,0.0,0.0
2152.5,12.3959,0.0,0.0,0.0
2153.71,12.5647,0.0,0.0,0.0
2154.91,12.7793,0.0,0.0,0.0
2156.12,13.0668,0.0,0.0,0.0
2157.32,13.3786,0.0,0.0,0.0
2158.53,13.5942,0.0,0.0,0.0
2159.73,13.4796,0.0,0.0,0.0
2160.94,13.251,0.0,0.0,0.0
2162.14,13.0585,0.0,0.0,0.0
2163.35,12.8842,0.0,0.0,0.0
2164.55,12.7536,0.0,0.0,0.0
2165.76,12.6116,0.0,0.0,0.0
2166.97,12.4457,0.0,0.0,0.0
2168.17,12.3248,0.0,0.0,0.0
2169.38,12.2383,0.0,0.0,0.0
2170.58,12.1779,0.0,0.0,0.0
2171.79,12.1331,0.0,0.0,0.0
2172.99,12.107,0.0,0.0,0.0
2174.2,12.1304,0.0,0.0,0.0
2175.4,12.1379,0.0,0.0,0.0
2176.61,12.0914,0.0,0.0,0.0
2177.81,12.0573,0.0,0.0,0.0
2179.02,12.0396,0.0,0.0,0.0
2180.22,12.022,0.0,0.0,0.0
2181.43,12.015,0.0,0.0,0.0
2182.63,11.9618,0.0,0.0,0.0
2183.84,11.8898,0.0,0.0,0.0
2185.05,11.8076,0.0,0.0,0.0
2186.25,11.7342,0.0,0.0,0.0
2187.46,11.6742,0.0,0.0,0.0
2188.66,11.6126,0.0,0.0,0.0
2189.87,11.5361,0.0,0.0,0.0
2191.07,11.4636,0.0,0.0,0.0
2192.28,11.4021,0.0,0.0,0.0
2193.48,11.363,0.0,0.0,0.0
2194.69,11.3157,0.0,0.0,0.0
2195.89,11.2496,0.0,0.0,0.0
2197.1,11.2014,0.0,0.0,0.0
2198.3,11.1476,0.0,0.0,0.0
2199.51,11.091,0.0,0.0,0.0
2200.71,11.057,0.0,0.0,0.0
2201.92,11.0236,0.0,0.0,0.0
2203.12,10.9654,0.0,0.0,0.0
2204.33,10.9276,0.0,0.0,0.0
2205.54,10.894,0.0,0.0,0.0
2206.74,10.8585,0.0,0.0,0.0
2207.95,10.8106,0.0,0.0,0.0
2209.15,10.763,0.0,0.0,0.0
2210.36,10.7168,0.0,0.0,0.0
2211.56,10.677,0.0,0.0,0.0
2212.77,10.6552,0.0,0.0,0.0
2213.97,10.6052,0.0,0.0,0.0
2215.18,10.5427,0.0,0.0,0.0
2216.38,10.5058,0.0,0.0,0.0
2217.59,10.457,0.0,0.0,0.0
2218.79,10.4096,0.0,0.0,0.0
2220.0,10.3634,0.0,0.0,0.0
2221.2,10.3236,0.0,0.0,0.0
2222.41,10.2852,0.0,0.0,0.0
2223.62,10.2318,0.0,0.0,0.0
2224.82,10.179,0.0,0.0,0.0
2226.03,10.1377,0.0,0.0,0.0
2227.23,10.0996,0.0,0.0,0.0
2228.44,10.0402,0.0,0.0,0.0
2229.64,9.9829,0.0,0.0,0.0
2230.85,9.92477,0.0,0.0,0.0
2232.05,9.86742,0.0,0.0,0.0
2233.26,9.81286,0.0,0.0,0.0
2234.46,9.75949,0.0,0.0,0.0
2235.67,9.70726,0.0,0.0,0.0
2236.88,9.65341,0.0,0.0,0.0
2238.08,9.5926,0.0,0.0,0.0
2239.28,9.53513,0.0,0.0,0.0
2240.49,9.46933,0.0,0.0,0.0
2241.7,9.42966,0.0,0.0,0.0
2242.9,9.37173,0.0,0.0,0.0
2244.11,9.32497,0.0,0.0,0.0
2245.31,9.28382,0.0,0.0,0.0
2246.52,9.22772,0.0,0.0,0.0
2247.72,9.17229,0.0,0.0,0.0
2248.93,9.12139,0.0,0.0,0.0
2250.13,9.07347,0.0,0.0,0.0
2251.34,9.0409,0.0,0.0,0.0
2252.54,9.00586,0.0,0.0,0.0
2253.75,8.9591,0.0,0.0,0.0
2254.95,8.90737,0.0,0.0,0.0
2256.16,8.82828,0.0,0.0,0.0
2257.36,8.76488,0.0,0.0,0.0
2258.57,8.70718,0.0,0.0,0.0
2259.78,8.6276,0.0,0.0,0.0
2260.98,8.57335,0.0,0.0,0.0
2262.19,8.52058,0.0,0.0,0.0
2263.39,8.46666,0.0,0.0,0.0
2264.6,8.4255,0.0,0.0,0.0
2265.8,8.36809,0.0,0.0,0.0
2267.01,8.29616,0.0,0.0,0.0
2268.21,8.23522,0.0,0.0,0.0
2269.42,8.15468,0.0,0.0,0.0
2270.62,8.07734,0.0,0.0,0.0
2271.83,8.00559,0.0,0.0,0.0
2273.03,7.93286,0.0,0.0,0.0
2274.24,7.8634,0.0,0.0,0.0
2275.45,7.77401,0.0,0.0,0.0
2276.65,7.68737,0.0,0.0,0.0
2277.86,7.60767,0.0,0.0,0.0
2279.06,7.50451,0.0,0.0,0.0
2280.27,7.41566,0.0,0.0,0.0
2281.47,7.32311,0.0,0.0,0.0
2282.68,7.21327,0.0,0.0,0.0
2283.88,7.10185,0.0,0.0,0.0
2285.09,6.97321,0.0,0.0,0.0
2286.29,6.85035,0.0,0.0,0.0
2287.5,6.74881,0.0,0.0,0.0
2288.7,6.63827,0.0,0.0,0.0
2289.91,6.53486,0.0,0.0,0.0
2291.11,6.44929,0.0,0.0,0.0
2292.32,6.35183,0.0,0.0,0.0
2293.53,6.26372,0.0,0.0,0.0
2294.73,6.17707,0.0,0.0,0.0
2295.94,6.09934,0.0,0.0,0.0
2297.14,6.03614,0.0,0.0,0.0
2298.35,5.96542,0.0,0.0,0.0
2299.55,5.90462,0.0,0.0,0.0
2300.76,5.83702,0.0,0.0,0.0
2301.96,5.76331,0.0,0.0,0.0
2303.17,5.69381,0.0,0.0,0.0
2304.37,5.63008,0.0,0.0,0.0
2305.58,5.55319,0.0,0.0,0.0
2306.78,5.51564,0.0,0.0,0.0
2307.99,5.43675,0.0,0.0,0.0
2309.2,5.36649,0.0,0.0,0.0
2310.4,5.323,0.0,0.0,0.0
2311.61,5.21557,0.0,0.0,0.0
2312.81,5.17179,0.0,0.0,0.0
2314.02,5.07881,0.0,0.0,0.0
2315.22,4.99427,0.0,0.0,0.0
2316.43,4.9369,0.0,0.0,0.0
2317.63,4.81983,0.0,0.0,0.0
2318.84,4.75357,0.0,0.0,0.0
2320.04,4.64058,0.0,0.0,0.0
2321.25,4.51722,0.0,0.0,0.0
2322.45,4.39463,0.0,0.0,0.0
2323.66,4.17327,0.0,0.0,0.0
2324.86,4.00739,0.0,0.0,0.0
2326.07,3.91961,0.0,0.0,0.0
2327.28,3.89053,0.0,0.0,0.0
2328.48,3.90099,0.0,0.0,0.0
2329.69,3.87969,0.0,0.0,0.0
2330.89,3.88015,0.0,0.0,0.0
2332.1,3.88592,0.0,0.0,0.0
2333.3,3.87195,0.0,0.0,0.0
2334.51,3.88395,0.0,0.0,0.0
2335.71,3.87804,0.0,0.0,0.0
2336.92,3.86937,0.0,0.0,0.0
2338.12,3.88295,0.0,0.0,0.0
2339.33,3.88415,0.0,0.0,0.0
2340.53,3.89724,0.0,0.0,0.0
2341.74,3.89815,0.0,0.0,0.0
2342.95,3.88865,0.0,0.0,0.0
2344.15,3.90563,0.0,0.0,0.0
2345.36,3.9073,0.0,0.0,0.0
2346.56,3.90093,0.0,0.0,0.0
2347.77,3.88393,0.0,0.0,0.0
2348.97,3.88693,0.0,0.0,0.0
2350.18,3.93139,0.0,0.0,0.0
2351.38,3.95364,0.0,0.0,0.0
2352.59,3.9532,0.0,0.0,0.0
2353.79,3.96952,0.0,0.0,0.0
2355.0,3.96398,0.0,0.0,0.0
2356.2,3.96947,0.0,0.0,0.0
2357.41,3.98466,0.0,0.0,0.0
2358.61,3.98835,0.0,0.0,0.0
2359.82,3.99782,0.0,0.0,0.0
2361.03,4.02545,0.0,0.0,0.0
2362.23,4.05043,0.0,0.0,0.0
2363.44,4.08605,0.0,0.0,0.0
2364.64,4.11135,0.0,0.0,0.0
2365.85,4.15373,0.0,0.0,0.0
2367.05,4.20446,0.0,0.0,0.0
2368.26,4.24827,0.0,0.0,0.0
2369.46,4.2885,0.0,0.0,0.0
2370.67,4.32052,0.0,0.0,0.0
2371.87,4.35464,0.0,0.0,0.0
2373.08,4.39134,0.0,0.0,0.0
2374.28,4.4232,0.0,0.0,0.0
2375.49,4.45282,0.0,0.0,0.0
2376.69,4.48296,0.0,0.0,0.0
2377.9,4.51441,0.0,0.0,0.0
2379.11,4.54928,0.0,0.0,0.0
2380.31,4.56692,0.0,0.0,0.0
2381.52,4.59044,0.0,0.0,0.0
2382.72,4.61989,0.0,0.0,0.0
2383.93,4.64281,0.0,0.0,0.0
2385.13,4.67444,0.0,0.0,0.0
2386.34,4.70496,0.0,0.0,0.0
2387.54,4.73306,0.0,0.0,0.0
2388.75,4.75688,0.0,0.0,0.0
2389.95,4.77664,0.0,0.0,0.0
2391.16,4.80482,0.0,0.0,0.0
2392.36,4.83431,0.0,0.0,0.0
2393.57,4.85562,0.0,0.0,0.0
2394.77,4.88438,0.0,0.0,0.0
2395.98,4.91246,0.0,0.0,0.0
2397.18,4.94174,0.0,0.0,0.0
2398.39,4.96577,0.0,0.0,0.0
2399.6,4.98771,0.0,0.0,0.0
2400.8,5.0187,0.0,0.0,0.0
2402.01,5.04494,0.0,0.0,0.0
2403.21,5.06819,0.0,0.0,0.0
2404.42,5.10236,0.0,0.0,0.0
2405.62,5.13608,0.0,0.0,0.0
2406.83,5.15139,0.0,0.0,0.0
2408.03,5.1655,0.0,0.0,0.0
2409.24,5.17854,0.0,0.0,0.0
2410.44,5.18359,0.0,0.0,0.0
2411.65,5.19314,0.0,0.0,0.0
2412.86,5.19735,0.0,0.0,0.0
2414.06,5.21366,0.0,0.0,0.0
2415.26,5.23418,0.0,0.0,0.0
2416.47,5.24823,0.0,0.0,0.0
2417.68,5.25837,0.0,0.0,0.0
2418.88,5.26085,0.0,0.0,0.0
2420.09,5.28096,0.0,0.0,0.0
2421.29,5.29954,0.0,0.0,0.0
2422.5,5.30849,0.0,0.0,0.0
2423.7,5.32544,0.0,0.0,0.0
2424.91,5.33119,0.0,0.0,0.0
2426.11,5.33136,0.0,0.0,0.0
2427.32,5.35064,0.0,0.0,0.0
2428.52,5.36789,0.0,0.0,0.0
2429.73,5.37436,0.0,0.0,0.0
2430.93,5.3776,0.0,0.0,0.0
2432.14,5.37818,0.0,0.0,0.0
2433.34,5.38572,0.0,0.0,0.0
2434.55,5.38543,0.0,0.0,0.0
2435.76,5.3906,0.0,0.0,0.0
2436.96,5.39402,0.0,0.0,0.0
2438.17,5.39291,0.0,0.0,0.0
2439.37,5.39942,0.0,0.0,0.0
2440.58,5.40593,0.0,0.0,0.0
2441.78,5.40071,0.0,0.0,0.0
2442.99,5.39937,0.0,0.0,0.0
2444.19,5.39502,0.0,0.0,0.0
2445.4,5.38478,0.0,0.0,0.0
2446.6,5.38076,0.0,0.0,0.0
2447.81,5.37402,0.0,0.0,0.0
2449.01,5.36913,0.0,0.0,0.0
2450.22,5.36731,0.0,0.0,0.0
2451.43,5.35693,0.0,0.0,0.0
2452.63,5.34193,0.0,0.0,0.0
2453.84,5.32577,0.0,0.0,0.0
2455.04,5.30772,0.0,0.0,0.0
2456.25,5.30143,0.0,0.0,0.0
2457.45,5.29439,0.0,0.0,0.0
2458.66,5.28487,0.0,0.0,0.0
2459.86,5.27539,0.0,0.0,0.0
2461.07,5.26621,0.0,0.0,0.0
2462.27,5.2704,0.0,0.0,0.0
2463.48,5.27277,0.0,0.0,0.0
2464.68,5.27454,0.0,0.0,0.0
2465.89,5.27238,0.0,0.0,0.0
2467.09,5.2616,0.0,0.0,0.0
2468.3,5.26368,0.0,0.0,0.0
2469.51,5.26446,0.0,0.0,0.0
2470.71,5.26749,0.0,0.0,0.0
2471.92,5.26737,0.0,0.0,0.0
2473.12,5.26054,0.0,0.0,0.0
2474.33,5.25738,0.0,0.0,0.0
2475.53,5.26142,0.0,0.0,0.0
2476.74,5.2598,0.0,0.0,0.0
2477.94,5.25591,0.0,0.0,0.0
2479.15,5.26276,0.0,0.0,0.0
2480.35,5.26335,0.0,0.0,0.0
2481.56,5.2581,0.0,0.0,0.0
2482.76,5.26213,0.0,0.0,0.0
2483.97,5.25372,0.0,0.0,0.0
2485.18,5.25148,0.0,0.0,0.0
2486.38,5.2547,0.0,0.0,0.0
2487.59,5.24615,0.0,0.0,0.0
2488.79,5.24175,0.0,0.0,0.0
2490.0,5.2404,0.0,0.0,0.0
2491.2,5.23058,0.0,0.0,0.0
2492.41,5.22239,0.0,0.0,0.0
2493.61,5.21786,0.0,0.0,0.0
2494.82,5.21156,0.0,0.0,0.0
2496.02,5.20875,0.0,0.0,0.0
2497.23,5.21226,0.0,0.0,0.0
2498.43,5.20665,0.0,0.0,0.0
2499.64,5.19705,0.0,0.0,0.0
2500.84,5.1857,0.0,0.0,0.0
2502.05,5.18944,0.0,0.0,0.0
2503.26,5.1934,0.0,0.0,0.0
2504.46,5.18961,0.0,0.0,0.0
2505.67,5.1847,0.0,0.0,0.0
2506.87,5.17963,0.0,0.0,0.0
2508.08,5.16494,0.0,0.0,0.0
2509.28,5.1605,0.0,0.0,0.0
2510.49,5.16581,0.0,0.0,0.0
2511.69,5.16107,0.0,0.0,0.0
2512.9,5.15583,0.0,0.0,0.0
2514.1,5.1602,0.0,0.0,0.0
2515.31,5.1519,0.0,0.0,0.0
2516.51,5.14685,0.0,0.0,0.0
2517.72,5.14356,0.0,0.0,0.0
2518.93,5.13116,0.0,0.0,0.0
2520.13,5.12432,0.0,0.0,0.0
2521.34,5.12705,0.0,0.0,0.0
2522.54,5.12431,0.0,0.0,0.0
2523.75,5.11764,0.0,0.0,0.0
2524.95,5.10892,0.0,0.0,0.0
2526.16,5.09755,0.0,0.0,0.0
2527.36,5.09342,0.0,0.0,0.0
2528.57,5.07769,0.0,0.0,0.0
2529.77,5.06787,0.0,0.0,0.0
2530.98,5.06065,0.0,0.0,0.0
2532.18,5.03923,0.0,0.0,0.0
2533.39,5.03808,0.0,0.0,0.0
2534.59,5.02785,0.0,0.0,0.0
2535.8,5.01278,0.0,0.0,0.0
2537.01,5.00981,0.0,0.0,0.0
2538.21,5.00837,0.0,0.0,0.0
2539.42,4.99013,0.0,0.0,0.0
2540.62,4.97077,0.0,0.0,0.0
2541.83,4.96258,0.0,0.0,0.0
2543.03,4.94559,0.0,0.0,0.0
2544.24,4.92922,0.0,0.0,0.0
2545.44,4.91626,0.0,0.0,0.0
2546.65,4.91004,0.0,0.0,0.0
2547.85,4.89638,0.0,0.0,0.0
2549.06,4.87604,0.0,0.0,0.0
2550.26,4.86826,0.0,0.0,0.0
2551.47,4.85002,0.0,0.0,0.0
2552.67,4.83729,0.0,0.0,0.0
2553.88,4.81956,0.0,0.0,0.0
2555.09,4.80341,0.0,0.0,0.0
2556.29,4.78559,0.0,0.0,0.0
2557.5,4.76711,0.0,0.0,0.0
2558.7,4.75061,0.0,0.0,0.0
2559.91,4.73366,0.0,0.0,0.0
2561.11,4.71482,0.0,0.0,0.0
2562.32,4.69647,0.0,0.0,0.0
2563.52,4.68221,0.0,0.0,0.0
2564.73,4.65433,0.0,0.0,0.0
2565.93,4.6384,0.0,0.0,0.0
2567.14,4.62397,0.0,0.0,0.0
2568.34,4.59304,0.0,0.0,0.0
2569.55,4.56917,0.0,0.0,0.0
2570.75,4.54935,0.0,0.0,0.0
2571.96,4.53497,0.0,0.0,0.0
2573.16,4.50773,0.0,0.0,0.0
2574.37,4.47351,0.0,0.0,0.0
2575.58,4.44728,0.0,0.0,0.0
2576.78,4.42533,0.0,0.0,0.0
2577.99,4.40907,0.0,0.0,0.0
2579.19,4.38086,0.0,0.0,0.0
2580.4,4.35054,0.0,0.0,0.0
2581.6,4.32004,0.0,0.0,0.0
2582.81,4.29,0.0,0.0,0.0
2584.01,4.25899,0.0,0.0,0.0
2585.22,4.22744,0.0,0.0,0.0
2586.42,4.2015,0.0,0.0,0.0
2587.63,4.17117,0.0,0.0,0.0
2588.84,4.14337,0.0,0.0,0.0
2590.04,4.10755,0.0,0.0,0.0
2591.24,4.06816,0.0,0.0,0.0
2592.45,4.0366,0.0,0.0,0.0
2593.66,4.01005,0.0,0.0,0.0
2594.86,3.97479,0.0,0.0,0.0
2596.07,3.93454,0.0,0.0,0.0
2597.27,3.89845,0.0,0.0,0.0
2598.48,3.85621,0.0,0.0,0.0
2599.68,3.81716,0.0,0.0,0.0
2600.89,3.78402,0.0,0.0,0.0
2602.09,3.74782,0.0,0.0,0.0
2603.3,3.70871,0.0,0.0,0.0
2604.5,3.6664,0.0,0.0,0.0
2605.71,3.62028,0.0,0.0,0.0
2606.91,3.58034,0.0,0.0,0.0
2608.12,3.53694,0.0,0.0,0.0
2609.32,3.49318,0.0,0.0,0.0
2610.53,3.45168,0.0,0.0,0.0
2611.74,3.41137,0.0,0.0,0.0
2612.94,3.3673,0.0,0.0,0.0
2614.15,3.32336,0.0,0.0,0.0
2615.35,3.27504,0.0,0.0,0.0
2616.56,3.21897,0.0,0.0,0.0
2617.76,3.17015,0.0,0.0,0.0
2618.97,3.12475,0.0,0.0,0.0
2620.17,3.08073,0.0,0.0,0.0
2621.38,3.03273,0.0,0.0,0.0
2622.58,2.97869,0.0,0.0,0.0
2623.79,2.92644,0.0,0.0,0.0
2624.99,2.87899,0.0,0.0,0.0
2626.2,2.82503,0.0,0.0,0.0
2627.41,2.77129,0.0,0.0,0.0
2628.61,2.71677,0.0,0.0,0.0
2629.82,2.66166,0.0,0.0,0.0
2631.02,2.60992,0.0,0.0,0.0
2632.23,2.55829,0.0,0.0,0.0
2633.43,2.50605,0.0,0.0,0.0
2634.64,2.44986,0.0,0.0,0.0
2635.84,2.39594,0.0,0.0,0.0
2637.05,2.34433,0.0,0.0,0.0
2638.25,2.28575,0.0,0.0,0.0
2639.46,2.22274,0.0,0.0,0.0
2640.66,2.16454,0.0,0.0,0.0
2641.87,2.11483,0.0,0.0,0.0
2643.07,2.0607,0.0,0.0,0.0
2644.28,2.00289,0.0,0.0,0.0
2645.49,1.94848,0.0,0.0,0.0
2646.69,1.891,0.0,0.0,0.0
2647.9,1.84187,0.0,0.0,0.0
2649.1,1.79017,0.0,0.0,0.0
2650.31,1.74023,0.0,0.0,0.0
2651.51,1.68712,0.0,0.0,0.0
2652.72,1.63783,0.0,0.0,0.0
2653.92,1.58638,0.0,0.0,0.0
2655.13,1.53828,0.0,0.0,0.0
2656.33,1.4934,0.0,0.0,0.0
2657.54,1.45266,0.0,0.0,0.0
2658.74,1.42042,0.0,0.0,0.0
2659.95,1.38158,0.0,0.0,0.0
2661.16,1.34536,0.0,0.0,0.0
2662.36,1.31841,0.0,0.0,0.0
2663.57,1.30524,0.0,0.0,0.0
2664.77,1.28738,0.0,0.0,0.0
2665.98,1.27257,0.0,0.0,0.0
2667.18,1.26623,0.0,0.0,0.0
2668.39,1.2635,0.0,0.0,0.0
2669.59,1.25811,0.0,0.0,0.0
2670.8,1.25211,0.0,0.0,0.0
2672.0,1.24768,0.0,0.0,0.0
2673.21,1.24663,0.0,0.0,0.0
2674.41,1.24096,0.0,0.0,0.0
2675.62,1.23761,0.0,0.0,0.0
2676.82,1.24041,0.0,0.0,0.0
2678.03,1.23726,0.0,0.0,0.0
2679.24,1.23584,0.0,0.0,0.0
2680.44,1.22471,0.0,0.0,0.0
2681.65,1.21557,0.0,0.0,0.0
2682.85,1.21312,0.0,0.0,0.0
2684.06,1.20672,0.0,0.0,0.0
2685.26,1.20186,0.0,0.0,0.0
2686.47,1.2025,0.0,0.0,0.0
2687.67,1.20524,0.0,0.0,0.0
2688.88,1.20111,0.0,0.0,0.0
2690.08,1.19445,0.0,0.0,0.0
2691.29,1.19111,0.0,0.0,0.0
2692.49,1.19072,0.0,0.0,0.0
2693.7,1.18762,0.0,0.0,0.0
2694.91,1.18501,0.0,0.0,0.0
2696.11,1.18389,0.0,0.0,0.0
2697.32,1.17646,0.0,0.0,0.0
2698.52,1.17192,0.0,0.0,0.0
2699.73,1.17753,0.0,0.0,0.0
2700.93,1.17571,0.0,0.0,0.0
2702.14,1.16941,0.0,0.0,0.0
2703.34,1.1658,0.0,0.0,0.0
2704.55,1.16534,0.0,0.0,0.0
2705.75,1.1622,0.0,0.0,0.0
2706.96,1.16124,0.0,0.0,0.0
2708.16,1.15757,0.0,0.0,0.0
2709.37,1.15366,0.0,0.0,0.0
2710.57,1.15351,0.0,0.0,0.0
2711.78,1.14928,0.0,0.0,0.0
2712.99,1.14775,0.0,0.0,0.0
2714.19,1.14497,0.0,0.0,0.0
2715.4,1.13951,0.0,0.0,0.0
2716.6,1.13999,0.0,0.0,0.0
2717.81,1.13794,0.0,0.0,0.0
2719.01,1.13306,0.0,0.0,0.0
2720.22,1.13427,0.0,0.0,0.0
2721.42,1.13526,0.0,0.0,0.0
2722.63,1.13459,0.0,0.0,0.0
2723.83,1.13133,0.0,0.0,0.0
2725.04,1.12819,0.0,0.0,0.0
2726.24,1.12658,0.0,0.0,0.0
2727.45,1.11752,0.0,0.0,0.0
2728.65,1.11432,0.0,0.0,0.0
2729.86,1.11736,0.0,0.0,0.0
2731.07,1.10911,0.0,0.0,0.0
2732.27,1.10755,0.0,0.0,0.0
2733.48,1.10979,0.0,0.0,0.0
2734.68,1.10448,0.0,0.0,0.0
2735.89,1.10142,0.0,0.0,0.0
2737.09,1.10336,0.0,0.0,0.0
2738.3,1.10302,0.0,0.0,0.0
2739.5,1.09976,0.0,0.0,0.0
2740.71,1.09598,0.0,0.0,0.0
2741.91,1.09287,0.0,0.0,0.0
2743.12,1.09058,0.0,0.0,0.0
2744.32,1.09051,0.0,0.0,0.0
2745.53,1.09496,0.0,0.0,0.0
2746.74,1.09696,0.0,0.0,0.0
2747.94,1.09574,0.0,0.0,0.0
2749.14,1.09476,0.0,0.0,0.0
2750.35,1.09098,0.0,0.0,0.0
2751.56,1.09172,0.0,0.0,0.0
2752.76,1.08928,0.0,0.0,0.0
2753.97,1.09014,0.0,0.0,0.0
2755.17,1.08859,0.0,0.0,0.0
2756.38,1.08639,0.0,0.0,0.0
2757.58,1.08461,0.0,0.0,0.0
2758.79,1.08703,0.0,0.0,0.0
2759.99,1.08579,0.0,0.0,0.0
2761.2,1.0866,0.0,0.0,0.0
2762.4,1.08188,0.0,0.0,0.0
2763.61,1.07849,0.0,0.0,0.0
2764.82,1.08014,0.0,0.0,0.0
2766.02,1.0777,0.0,0.0,0.0
2767.22,1.07619,0.0,0.0,0.0
2768.43,1.07469,0.0,0.0,0.0
2769.64,1.06706,0.0,0.0,0.0
2770.84,1.06618,0.0,0.0,0.0
2772.05,1.06913,0.0,0.0,0.0
2773.25,1.0698,0.0,0.0,0.0
2774.46,1.06992,0.0,0.0,0.0
2775.66,1.06818,0.0,0.0,0.0
2776.87,1.06133,0.0,0.0,0.0
2778.07,1.06451,0.0,0.0,0.0
2779.28,1.06701,0.0,0.0,0.0
2780.48,1.06914,0.0,0.0,0.0
2781.69,1.06913,0.0,0.0,0.0
2782.89,1.07003,0.0,0.0,0.0
2784.1,1.07124,0.0,0.0,0.0
2785.3,1.07284,0.0,0.0,0.0
2786.51,1.08174,0.0,0.0,0.0
2787.72,1.08482,0.0,0.0,0.0
2788.92,1.08833,0.0,0.0,0.0
2790.13,1.1046,0.0,0.0,0.0
2791.33,1.11229,0.0,0.0,0.0
2792.54,1.11855,0.0,0.0,0.0
2793.74,1.12337,0.0,0.0,0.0
2794.95,1.12306,0.0,0.0,0.0
2796.15,1.12729,0.0,0.0,0.0
2797.36,1.12448,0.0,0.0,0.0
2798.56,1.12694,0.0,0.0,0.0
2799.77,1.13475,0.0,0.0,0.0
2800.97,1.13631,0.0,0.0,0.0
2802.18,1.13115,0.0,0.0,0.0
2803.39,1.13031,0.0,0.0,0.0
2804.59,1.13053,0.0,0.0,0.0
2805.8,1.12816,0.0,0.0,0.0
2807.0,1.11647,0.0,0.0,0.0
2808.21,1.11079,0.0,0.0,0.0
2809.41,1.1062,0.0,0.0,0.0
2810.62,1.09939,0.0,0.0,0.0
2811.82,1.09403,0.0,0.0,0.0
2813.03,1.09107,0.0,0.0,0.0
2814.23,1.08492,0.0,0.0,0.0
2815.44,1.08383,0.0,0.0,0.0
2816.64,1.08379,0.0,0.0,0.0
2817.85,1.07729,0.0,0.0,0.0
2819.05,1.06605,0.0,0.0,0.0
2820.26,1.05619,0.0,0.0,0.0
2821.47,1.05004,0.0,0.0,0.0
2822.67,1.04346,0.0,0.0,0.0
2823.88,1.03562,0.0,0.0,0.0
2825.08,1.02531,0.0,0.0,0.0
2826.29,1.01645,0.0,0.0,0.0
2827.49,1.01652,0.0,0.0,0.0
2828.7,1.00879,0.0,0.0,0.0
2829.9,0.998364,0.0,0.0,0.0
2831.11,0.998827,0.0,0.0,0.0
2832.31,0.997,0.0,0.0,0.0
2833.52,0.991744,0.0,0.0,0.0
2834.72,0.980557,0.0,0.0,0.0
2835.93,0.983893,0.0,0.0,0.0
2837.14,0.986249,0.0,0.0,0.0
2838.34,0.985964,0.0,0.0,0.0
